id,longitude,latitude,objectid,superficie,count
248,-73.6047958203969,45.5273722729354,4005,0.48077374649953236,1
249,-73.5759371986965,45.5159980875607,3913,0.06621276911586137,1
250,-73.5836100612599,45.519250062716,3959,0.1262066733489032,1
260,-73.5737130584537,45.5396405676612,4010,0.8729855759313724,1
261,-73.572113629292,45.5201239951802,4015,0.13754855147244782,1
262,-73.5717409367901,45.5126132576154,3979,0.08008938821374971,1
263,-73.5857857095901,45.5240470268704,3914,0.2945122774982708,1
264,-73.5947277283662,45.6265737945856,3790,3.325306243656843,5
274,-73.5927868785874,45.6278356800796,3790,3.325306243656843,5
275,-73.5935401623173,45.6279586115232,3790,3.325306243656843,5
276,-73.5929175112119,45.6277257954617,3790,3.325306243656843,5
277,-73.5928068383731,45.6273408510092,3790,3.325306243656843,5
265,-73.5438212615417,45.665910706859,4220,25.42477272971129,1
266,-73.5498997179818,45.6615153940499,4347,2.4526912734576647,1
268,-73.5897624542843,45.637203539682,3617,0.9176207657837764,1
269,-73.5971765318649,45.6439787969703,4298,3.109148947302293,1
270,-73.5960812971405,45.6407184120555,3678,7.297477934838183,1
271,-73.5982026870833,45.6343566679258,4300,0.3401030054587087,1
272,-73.5839668805398,45.6316710700366,3674,1.5124434763522698,1
273,-73.5970854930095,45.636874065219,3951,2.4281903176118727,1
278,-73.5886597395037,45.6444593895548,5422,7.512278852447607,1
279,-73.5720519518042,45.6601734597883,4139,1.3771799174400878,1
280,-73.5652924509159,45.6559032049528,4084,0.25594048168136996,1
281,-73.6161539886417,45.631426741294,5420,0.96084815303371,1
282,-73.595214758102,45.6299531257986,5400,2.2548328298928006,1
283,-73.5757097072896,45.6468694265539,5060,0.601047966781036,1
284,-73.5868589931791,45.6508639831311,5066,0.5390075235520067,1
285,-73.6056298657726,45.6354062534361,4576,0.4856418326498595,1
286,-73.5759409148921,45.6361577123321,5062,10.416924713326491,1
287,-73.5848537001502,45.6502260782468,5377,1.0796082711522192,1
288,-73.6036104430683,45.6275430221672,5379,2.4156704650182474,1
289,-73.5811788549883,45.6549743960093,4321,1.1179724560903583,1
290,-73.5931346852597,45.647034984532,3570,0.4342932882819252,1
291,-73.5421227985137,45.670446602873,3551,1.01364977358598,1
292,-73.5996698963546,45.6387683040063,4604,3.256213544914557,1
293,-73.5851955617989,45.6386771653639,5399,2.7584193146744367,1
294,-73.4998655187484,45.6596515204152,4346,0.6904456650955224,1
295,-73.5016270830346,45.6672187053992,4354,0.7352276031564581,1
296,-73.4988696436189,45.6517629828106,5258,0.4584861268472453,1
298,-73.5044710490445,45.6636387962139,5270,0.9381764577876893,2
312,-73.5049503557438,45.663533677752,5270,0.9381764577876893,2
300,-73.4937489797824,45.6730551163016,3639,1.321578429079835,1
301,-73.4925320743857,45.6855691322943,3800,0.6547232001930199,1
302,-73.5008703471647,45.6475185349384,4626,0.7048267017415418,1
303,-73.4913279397998,45.6991768303512,4584,0.1419738332245396,1
304,-73.4782217819081,45.7022177972606,3548,1.805663747147092,1
305,-73.4939973453372,45.6682187958388,4296,6.147025228374126,1
306,-73.4941547659083,45.6490084007415,3568,0.14312443769836375,1
307,-73.4998655414445,45.650168507952,3817,8.028971267666718,1
308,-73.5074016198203,45.6490748971834,5017,0.5660015543447987,1
309,-73.4900977653473,45.6918205825659,3624,0.2162976436070636,1
310,-73.5007615391156,45.6559043136076,3888,2.091916623660108,1
311,-73.4974406547523,45.675821022807,4272,1.5163446406846013,1
313,-73.4923313762802,45.6388528260918,3868,0.2965079068436625,1
314,-73.4922493185835,45.6543927173063,5065,1.391136983626798,1
315,-73.5004984937151,45.641074921293,3567,4.091980644078846,1
316,-73.5610189860566,45.6608722053241,4693,3.6854730375574722,3
317,-73.5627437515313,45.6620952934889,4693,3.6854730375574722,3
318,-73.562780101447,45.6623546910069,4693,3.6854730375574722,3
319,-73.4876546992836,45.6916357030358,4344,0.9954781534750277,1
320,-73.503654360129,45.6795549569747,3831,1.6108513445054233,1
321,-73.4950662909077,45.684397441752,3589,8.219374192844043,4
322,-73.4948940075222,45.6843932050549,3589,8.219374192844043,4
323,-73.4950480699597,45.6842979214975,3589,8.219374192844043,4
324,-73.4948819476775,45.6843085319858,3589,8.219374192844043,4
325,-73.5072672364081,45.6545960182082,3867,0.33338206696485895,1
326,-73.4891493529637,45.6397791143472,3924,0.15010918013206415,1
327,-73.4903500448747,45.6590620918888,3894,3.388431775457941,1
328,-73.5962849236484,45.6250173275932,3787,1.2620578104685511,1
329,-73.5516383166077,45.6636496191226,3734,1.4678316783723258,1
330,-73.5787744063546,45.6520269216699,3919,10.163581905575022,1
331,-73.5166419220824,45.6665664872244,3531,0.8796488485334207,1
332,-73.568685627373,45.6497603082497,5043,2.6137197501032734,1
333,-73.5901828013251,45.5538240277343,4962,5.4137543461084014,2
334,-73.5899824271494,45.5537890021944,4962,5.4137543461084014,2
335,-73.6103980942254,45.5382802355238,5219,0.10982006181474527,1
336,-73.6122881509997,45.5363391532123,4093,0.09648910674511432,1
337,-73.5933337903976,45.5335932596698,3710,0.763728843038176,1
338,-73.5618604308963,45.571328802495,3672,3.577985219022938,1
339,-73.6118452895708,45.534353285395,5254,0.2230846891350052,1
340,-73.6092363202975,45.5331128635227,4061,0.30741393236236686,1
341,-73.5802658762942,45.5605593085642,4947,10.082541891494381,6
342,-73.579743067258,45.5604340578906,4947,10.082541891494381,6
343,-73.580228136977,45.5596936947573,4947,10.082541891494381,6
344,-73.5796021742768,45.5595356718738,4947,10.082541891494381,6
345,-73.580458905653,45.5593846194073,4947,10.082541891494381,6
346,-73.5798046925694,45.5591752369886,4947,10.082541891494381,6
347,-73.6177000391677,45.5347939026664,4731,0.1144524923580938,1
348,-73.5550329452937,45.5541991942267,3622,0.19237422109788188,1
349,-73.5996695855457,45.534821225472,4486,0.06096904631615071,1
350,-73.5680958032691,45.5485321897072,5233,0.3050477361696679,1
351,-73.5771331604392,45.5577514646343,3711,1.6543985356514213,1
352,-73.5612798510165,45.5518258482451,4727,1.0018550483072477,1
353,-73.5646217144162,45.5430828197083,4957,2.3441604334377866,2
354,-73.5665082570232,45.5438570361742,4957,2.3441604334377866,2
355,-73.5588355149888,45.5515786887867,3749,0.7350001029238837,1
356,-73.5605785591755,45.5485374132424,3705,0.36902509980345516,1
357,-73.5698572068049,45.574743553736,4297,4.623898141017611,1
358,-73.5679958795843,45.551481280461,4092,6.3683783446813536,4
359,-73.5688836456202,45.5522768328883,4092,6.3683783446813536,4
360,-73.5685996582237,45.5522437998584,4092,6.3683783446813536,4
361,-73.5684828061569,45.5522061668725,4092,6.3683783446813536,4
362,-73.5567563057624,45.5721598378904,5659,17.754331482232917,2
363,-73.5568314351581,45.5691602094482,5659,17.754331482232917,2
364,-73.5696309860435,45.5603741713975,4251,2.498170018083676,1
365,-73.5619045517758,45.5457089675548,5234,0.3707214680693481,1
366,-73.5708947790953,45.5688287676533,4723,8.319922240558272,4
367,-73.5735681210432,45.5683148025702,4723,8.319922240558272,4
368,-73.5725048793367,45.5684934692544,4723,8.319922240558272,4
369,-73.5723597039084,45.5684761945326,4723,8.319922240558272,4
370,-73.5963593173862,45.5319815667106,4961,0.24296275511530982,1
371,-73.5649249001007,45.5681756186515,5662,62.496478566681645,3
372,-73.5577955502424,45.5623333217971,5662,62.496478566681645,3
373,-73.5555218446949,45.5616248406435,5662,62.496478566681645,3
374,-73.5920871896442,45.5497188093937,4948,0.965531315989812,1
375,-73.6016620067772,45.5462053787496,3731,0.8627989830687753,1
376,-73.616974165899,45.5313833612507,4158,0.11879956765912898,1
377,-73.5745021659334,45.5441552572935,4738,5.324643915869116,2
378,-73.5726341673704,45.5429579678978,4738,5.324643915869116,2
379,-73.5905792728304,45.5383132368199,4890,4.366428170162498,1
380,-73.5923869348099,45.5403725965631,4702,6.755024547831091,4
381,-73.5948503826016,45.5390125433111,4702,6.755024547831091,4
382,-73.5938602786908,45.5389093399205,4702,6.755024547831091,4
383,-73.5937177627133,45.5389094569297,4702,6.755024547831091,4
384,-73.5964445950522,45.5397767000744,4278,2.67333737818383,1
385,-73.6119651519854,45.5313953993685,3684,0.517797063434047,1
386,-73.5635420125141,45.5497369940234,4276,0.321070859573984,1
387,-73.580346884987,45.5457650625458,5255,1.3941804974236138,1
388,-73.6068698015766,45.5387532160116,4950,0.3512070786846444,1
389,-73.5586903197493,45.5455896361678,3667,2.3439857639828294,2
390,-73.5592328898457,45.5458061266843,3667,2.3439857639828294,2
391,-73.6106000094739,45.5316115207103,4913,0.36029561765093093,1
392,-73.584092936825,45.5646373009131,5240,0.22332764883062056,1
393,-73.5878272208381,45.5621800151337,4051,7.43507937399951,2
394,-73.5879283257351,45.5614628598458,4051,7.43507937399951,2
395,-73.5823736320395,45.5551675303225,3723,0.619941814171264,2
396,-73.5822322754457,45.5551125622756,3723,0.619941814171264,2
403,-73.6324122295634,45.5324091524558,4144,1.3693759691977,2
451,-73.631615167919,45.5323827184915,4144,1.3693759691977,2
404,-73.6170820096994,45.5634816619204,4737,1.2196741225523238,1
405,-73.6159312601328,45.5693967181725,3692,3.304207663777232,3
406,-73.6143154435032,45.5679993766769,3692,3.304207663777232,3
407,-73.615715533006,45.5684083807586,3692,3.304207663777232,3
408,-73.622129862506,45.5698509737071,5231,1.0048462158522597,1
409,-73.6248770067764,45.5749637291213,5196,1.8818042383030327,2
410,-73.6258858248203,45.5751626544705,5196,1.8818042383030327,2
411,-73.634893831609,45.5685832379118,5186,4.4994078300775335,2
412,-73.6345995464046,45.5685804356186,5186,4.4994078300775335,2
413,-73.6229262105659,45.5810548227385,5679,1.2789506153022023,2
415,-73.6236501626927,45.5813221909809,5679,1.2789506153022023,2
414,-73.6218848222252,45.5807119332884,4100,0.4624723295615666,1
416,-73.610332981208,45.5773853911971,4105,1.6769380638451847,1
417,-73.6006686163738,45.5623449781838,4109,3.856319315158678,1
418,-73.5964363825625,45.5644797050394,4099,0.2151815196203016,1
419,-73.6017188719595,45.5574970917145,4914,0.17996120752793793,1
420,-73.6035430378666,45.5514560308643,5038,0.6154616533163314,1
421,-73.6127910601221,45.555724100145,5167,2.438222818157018,1
422,-73.6220229819343,45.5602508569406,3700,152.9168971320185,3
423,-73.6213827482094,45.5606016644257,3700,152.9168971320185,3
424,-73.6206938969862,45.5603856242921,3700,152.9168971320185,3
425,-73.6199587775245,45.548174828427,4844,0.11339388645624747,1
426,-73.6206305948256,45.5480424749747,4996,7.063184762926535,1
427,-73.6156889429854,45.5460276343456,4219,1.6541906006564664,3
428,-73.616069338972,45.5458646480595,4219,1.6541906006564664,3
429,-73.6160113835079,45.5458300632341,4219,1.6541906006564664,3
430,-73.6111430841229,45.5459599807608,4128,1.1722326458986503,1
431,-73.6127669768494,45.543041299318,5197,1.2007333553734145,1
432,-73.6191633942114,45.5375891714437,5204,0.16924447534336456,2
433,-73.61913069279,45.5376866579621,5204,0.16924447534336456,2
434,-73.621290230788,45.5461181968853,4974,0.4056688467412872,1
435,-73.621244368806,45.5431324081572,4107,0.25320464157265427,1
436,-73.6313676467919,45.5418258100068,4792,0.16101339889958974,1
437,-73.6331623007166,45.5416563624121,4768,0.04259546014829808,1
438,-73.6426438041746,45.5335800318668,4877,2.3024930297458837,1
439,-73.6336139681262,45.5339893989269,4294,35.129394759590824,10
440,-73.630716412024,45.5330585392605,4294,35.129394759590824,10
441,-73.6302734766887,45.5377429717083,4294,35.129394759590824,10
442,-73.6273756804245,45.5365399172527,4294,35.129394759590824,10
443,-73.6323375031515,45.5347208334976,4294,35.129394759590824,10
444,-73.6305323892848,45.5356984247767,4294,35.129394759590824,10
445,-73.6262381960247,45.5367278062839,4294,35.129394759590824,10
446,-73.6243036578376,45.5363424575949,4294,35.129394759590824,10
858,-73.6240482953232,45.5343985453147,4294,35.129394759590824,10
859,-73.6298618084324,45.5347920624094,4294,35.129394759590824,10
447,-73.6415563036635,45.532519035531,4772,0.2977615041924906,1
448,-73.6432180919895,45.5305233718329,4876,1.1789472916859607,1
