id,nearest_rev,nearest_fountain,nearest_rvertes,nearest_pcyclable,nearest_murbain,nearest_iexterne,min_col,min_val
464,8829.776388171185,659.7310730483056,1934.1010320579305,21.37072904288567,2647.625191977988,11.618585972506473,nearest_iexterne,11.618585972506473
465,7979.963206792566,93.23454923829678,1109.0383369342346,269.09984352692146,2642.896994575103,37.66447990389819,nearest_iexterne,37.66447990389819
466,7925.675094150934,110.06121637719016,1031.2271120271657,216.66616166091208,2580.63236760952,19.457333731295318,nearest_iexterne,19.457333731295318
467,7904.004393377713,105.21492194958046,980.1526735936905,127.70055984064933,2485.936454145067,51.5431046938136,nearest_iexterne,51.5431046938136
468,8015.866776583129,110.06121637719016,1098.6664166404362,126.30552492340783,2499.580195820262,14.574353585183513,nearest_iexterne,14.574353585183513
469,7425.975010171759,339.7779743018449,864.809500710401,162.29943315435673,3087.949124548112,15.88306415717027,nearest_iexterne,15.88306415717027
470,7256.662178988716,112.02788113309491,1487.545263258565,58.462511168416576,3696.9656617343185,18.77707527054622,nearest_iexterne,18.77707527054622
471,7226.634149839579,184.43280812684227,1766.8766917027378,186.59588730663603,3737.084337563259,45.588796091249364,nearest_iexterne,45.588796091249364
472,7217.232517897274,112.02788113309491,1583.5162418431132,12.520586892527245,3681.1970615640175,61.15094545802472,nearest_pcyclable,12.520586892527245
473,6847.363292122053,108.42194173377052,1343.5575965591956,216.19983968527427,3273.562070485629,4.329595557102016,nearest_iexterne,4.329595557102016
474,6854.261054858564,108.42194173377052,1235.209160903509,207.78847266662754,3261.2071562695983,8.3721292992403,nearest_iexterne,8.3721292992403
475,7098.706282850865,339.7779743018449,830.233311274256,42.36295079094359,3302.173279529741,25.642353810242952,nearest_iexterne,25.642353810242952
476,7340.173156076998,457.32638793445574,473.6534370750189,274.4707189747715,2709.953379794295,383.09435899045945,nearest_pcyclable,274.4707189747715
477,6165.560375416047,56.577424793052025,201.8508149519074,78.05662310012985,2646.6764083424764,23.700840057321273,nearest_iexterne,23.700840057321273
478,6111.556064335204,56.577424793052025,204.33449848773904,77.95519555313834,2600.0271595139297,27.63848924415483,nearest_iexterne,27.63848924415483
479,6271.160714543305,743.1088218927889,276.3841709749544,269.90995241996967,2487.0345483937986,24.054462630289617,nearest_iexterne,24.054462630289617
480,5352.428146021986,1241.3045158276414,845.1736401966562,581.7587797158646,1728.2664453537527,4.990493300676509,nearest_iexterne,4.990493300676509
481,6001.203801074039,4.674570482512048,1790.17697587663,55.62828514140682,2694.2387733960913,26.56287673922302,nearest_fountain,4.674570482512048
482,5996.545076101456,4.674570482512048,1789.397168705669,56.87020791451458,2689.970987729725,30.4250317634629,nearest_fountain,4.674570482512048
483,6013.298924655576,85.83250346317006,1706.9473453373382,44.12770864787212,2664.867429395193,14.24580167926926,nearest_iexterne,14.24580167926926
484,5335.0934992080465,65.60286669334023,1973.893164459477,127.79485614013907,2212.042667239524,15.640040016975213,nearest_iexterne,15.640040016975213
485,5400.333029014474,65.60286669334023,1965.2717709230296,167.4858144323263,2266.9065846907156,10.98295254004038,nearest_iexterne,10.98295254004038
486,5195.6377283562815,181.49537359183137,2123.8440614185793,235.0196674757766,2186.161084030039,50.337343018204926,nearest_iexterne,50.337343018204926
487,5459.765996230707,146.7754497575492,2457.2869073213633,343.36658338624966,2654.0295958722613,55.293059167590094,nearest_iexterne,55.293059167590094
488,5314.625283511812,146.7754497575492,2461.978838886583,362.68744724024765,2540.0183991288686,22.635041105968448,nearest_iexterne,22.635041105968448
489,5215.4705595218575,111.66714033469742,2975.6500394209056,54.22748650282406,2878.3609299456793,19.31254861068085,nearest_iexterne,19.31254861068085
490,5103.982282280755,111.66714033469742,2980.5440311238485,58.811406043418536,2784.798813048027,79.50340127870734,nearest_pcyclable,58.811406043418536
491,5928.9618682381015,45.25395528306653,2889.286729146864,394.5782940706931,3309.3180785194622,15.168956803817213,nearest_iexterne,15.168956803817213
492,5959.244768225695,45.25395528306653,2856.802185941405,419.85887750891754,3306.3860448403784,25.272178318679522,nearest_iexterne,25.272178318679522
493,5958.442779796022,118.44863533701017,3004.975282280662,457.63121658264316,3412.9265735001572,16.64637065691113,nearest_iexterne,16.64637065691113
494,5257.587243147261,1067.0444999353963,3474.929470450657,115.60855332948334,3608.032364962212,20.990933867099297,nearest_iexterne,20.990933867099297
495,4089.95118549904,725.2007522649606,2147.025940495868,564.6681730131698,2451.5865352482456,14.101026627642158,nearest_iexterne,14.101026627642158
496,3249.380382544911,769.3619159463772,1300.1361233798957,401.33632149977086,1948.4320546069239,16.693216923086936,nearest_iexterne,16.693216923086936
497,3690.0195774572117,133.58612072867118,1560.1628541584018,131.07279711869114,1531.6780571327483,36.58153834539615,nearest_iexterne,36.58153834539615
498,4043.393101294408,128.92693428112088,1913.6305706255894,129.51679802187414,1774.6831644090958,53.57765615152507,nearest_iexterne,53.57765615152507
499,3990.261630714857,128.92693428112088,1861.3131626629583,13.427181694906212,1816.0685835577185,69.28855245272841,nearest_pcyclable,13.427181694906212
500,3757.187470138558,133.58612072867118,1628.6567882334632,13.998191619469745,1663.4697018088848,23.184106760498487,nearest_pcyclable,13.998191619469745
