id,nearest_rev,nearest_fountain,nearest_rvertes,nearest_pcyclable,nearest_murbain,nearest_iexterne,min_col,min_val,longitude,latitude,objectid,superficie,count
684,4044.1859603172616,65.30474946813995,3998.3930436731903,8.031997987935005,4718.324190038147,29.70497765522497,nearest_pcyclable,8.031997987935005,-73.6916625494058,45.5217771907477,4651,3.0447187692782847,3
685,4124.012531700279,633.7217540962349,4090.175351736748,42.28825920164159,4331.444165065235,14.775332635042814,nearest_iexterne,14.775332635042814,-73.6850864674194,45.5191058808966,4534,0.5157428318442214,1
686,3822.703616223272,447.4792998075984,3817.418046502321,243.361281357814,3766.030705829727,20.05712630038529,nearest_iexterne,20.05712630038529,-73.6777013569383,45.5199072180595,3526,1.0886042904164912,1
687,3218.974526561695,415.68369873891,3262.9393321830944,42.9045021227849,3397.374914886046,25.542917963431183,nearest_iexterne,25.542917963431183,-73.6754382164202,45.5251269987987,5311,0.4308738152530811,1
688,3356.1902799524173,75.08046277337941,3310.373456701164,66.66759051431065,4328.957328375058,20.442501667955064,nearest_iexterne,20.442501667955064,-73.6884358873168,45.5275395533222,4689,6.8993409113885855,6
689,3512.7441890414507,157.00024860065778,3466.948954636113,29.53241984648388,4404.740499713751,11.610895834492007,nearest_iexterne,11.610895834492007,-73.6890790622582,45.5262012393035,4689,6.8993409113885855,6
690,3290.5028369540146,20.519708043995067,3244.6280511196323,38.61941338014327,4159.092780082001,32.148014901846395,nearest_fountain,20.519708043995067,-73.6862314970658,45.5275410087539,4689,6.8993409113885855,6
691,3317.4754671240967,10.507497621639487,3271.525834727603,26.799570350988407,4165.434907483122,59.14854966582749,nearest_fountain,10.507497621639487,-73.6862503646768,45.5272841638709,4689,6.8993409113885855,6
692,3307.247499548432,10.507497621639487,3261.279366214798,25.31740841439,4157.941252709913,52.46492605873045,nearest_fountain,10.507497621639487,-73.686172270047,45.5273611374465,4689,6.8993409113885855,6
693,3339.9657782585214,75.08046277337941,3293.8789083981314,100.73600208322188,4258.176134336335,34.43650309311273,nearest_iexterne,34.43650309311273,-73.6874894214772,45.5274221519237,4689,6.8993409113885855,6
694,2861.334968313907,42.42793585019668,2868.0665468136217,402.11804554042834,3362.564641591751,19.90428833054838,nearest_iexterne,19.90428833054838,-73.6761991761614,45.5288286663448,3528,1.8314207226146375,2
695,2819.454005884654,42.42793585019668,2828.332870521352,443.9331772053111,3334.834687269594,25.795753491706293,nearest_iexterne,25.795753491706293,-73.6759146963096,45.5291538566802,3528,1.8314207226146375,2
696,3581.77723473642,103.1874178787799,3375.753763644889,38.98184657291449,3332.830274201658,13.417913334463826,nearest_iexterne,13.417913334463826,-73.6720723516784,45.5206501956637,4666,1.970994683019757,2
697,3479.5062227555595,103.1874178787799,3297.9160603407686,29.27562415315738,3248.666932485959,19.31388951089356,nearest_iexterne,19.31388951089356,-73.6714296673574,45.5214612881261,4666,1.970994683019757,2
698,4395.036004959079,443.6821974160401,4348.745549616768,190.3767757943181,4087.964041239591,12.91171615379268,nearest_iexterne,12.91171615379268,-73.7018510225909,45.521972723976,4618,0.1097115612403174,1
699,5210.741064013275,2.065144536376013,5166.083763603905,325.0942210139241,2881.662363335304,17.39607954514325,nearest_fountain,2.065144536376013,-73.7200218115626,45.5230533524969,4643,2.718878379852657,3
700,5211.279156134589,2.065144536376013,5166.626555876651,326.8521141685241,2880.809132979429,19.448233736826552,nearest_fountain,2.065144536376013,-73.7200443791995,45.523063027299,4643,2.718878379852657,3
701,5322.660383644129,112.714760160189,5277.967526948249,281.7295442091778,2773.936473568629,18.582072006992792,nearest_iexterne,18.582072006992792,-73.7209248943373,45.522259660292,4643,2.718878379852657,3
702,6193.874421570645,40.48922555244693,6149.396308434125,189.96704702939985,1899.028938364837,22.12090029195784,nearest_iexterne,22.12090029195784,-73.7299267558719,45.517546708349,4605,3.574489717373869,3
703,6133.500246702429,99.25992737586492,6088.782702196295,139.88293498035992,1983.9783463900856,33.346280438909154,nearest_iexterne,33.346280438909154,-73.7283262977365,45.5171437303837,4605,3.574489717373869,3
704,6160.219538819652,40.48922555244693,6115.694758140835,158.54189613222908,1936.357284465634,7.990681410661996,nearest_iexterne,7.990681410661996,-73.7294149948796,45.5176039773336,4605,3.574489717373869,3
705,6185.571388830744,64.85473657223609,6140.521158524365,202.7418216961992,1991.0286777524557,15.446796022867147,nearest_iexterne,15.446796022867147,-73.7271828257003,45.5156630722198,4322,4.501650001817757,2
706,6213.454886774371,64.85473657223609,6168.305315954929,233.00291005085916,1988.2821627722656,24.37219475561989,nearest_iexterne,24.37219475561989,-73.7268950711347,45.5151157308424,4322,4.501650001817757,2
707,6698.312192260592,229.5248360254649,6652.3879512795165,4.240053784245406,1990.356276460326,23.921182161127938,nearest_pcyclable,4.240053784245406,-73.7250557096298,45.5081857286881,4497,1.7976975022453618,1
708,6536.433951719852,149.09016268931455,6490.164322591612,25.04445615073018,2581.8816472857798,41.90488157724136,nearest_pcyclable,25.04445615073018,-73.7176408844989,45.5062052358166,4633,13.624353156659089,3
709,6413.417261867918,149.09016268931455,6367.129261418643,89.70107228269958,2714.1043995473474,22.148364323322383,nearest_iexterne,22.148364323322383,-73.7158801622499,45.5067216671477,4633,13.624353156659089,3
710,7249.561967614358,710.0230413267143,7203.353317826518,50.432785820143685,2152.029699038041,12.37256105546928,nearest_iexterne,12.37256105546928,-73.7246712146518,45.5018030005472,4633,13.624353156659089,3
711,5387.432134039156,364.6500320285474,5341.28348153242,100.72446741241336,3770.0121830085095,14.512557049380913,nearest_iexterne,14.512557049380913,-73.702535656865,45.5119950659473,4891,0.4079207226984623,1
712,5831.481186968613,193.13773204592323,5785.216137576477,91.66975019510292,2964.483260398528,17.35902143949116,nearest_iexterne,17.35902143949116,-73.7128423235836,45.511578866842,3523,0.2378246617052644,1
713,2942.1413586441176,153.9649678201605,2926.105892446564,321.71864266224685,3516.514574885421,51.63788903020172,nearest_iexterne,51.63788903020172,-73.6781430103311,45.5285997919296,4687,0.8348740016371916,1
714,5212.119874515151,446.93791067014536,4373.268852571224,625.9836393694028,4447.127041412029,11.852289418032168,nearest_iexterne,11.852289418032168,-73.6735589391137,45.5052216034387,4685,0.6043167494625172,1
715,5362.489162641251,236.4806544353196,5316.440928145946,174.03842266330892,3066.36388515555,11.063033369298196,nearest_iexterne,11.063033369298196,-73.7131557748133,45.5169059730845,5457,0.4056650052444672,1
716,6131.135891341321,399.0699404300876,6084.944986318561,127.36784403394893,2637.475030473281,14.175333214430452,nearest_iexterne,14.175333214430452,-73.7168641178332,45.5102450254455,4602,3.2992194098109664,2
717,5721.609304467532,54.427903712693855,5675.412394411646,201.5341161719763,2922.494862591353,25.50369259714112,nearest_iexterne,25.50369259714112,-73.7137302779272,45.513200613221,4602,3.2992194098109664,2
718,4300.137428464709,285.75663256525434,4254.096022694653,37.88270529870701,4527.2488762118055,17.815111768445846,nearest_iexterne,17.815111768445846,-73.6950863619881,45.5203275111664,4654,0.8008929410423392,1
719,7201.607798740327,401.5772253303288,7156.131353044444,131.1011785594654,1348.0423846321005,21.418394286950317,nearest_iexterne,21.418394286950317,-73.7333677379423,45.5072035191521,4495,3.765976926983533,1
720,6603.929159674177,229.5248360254649,6558.213923435218,2.2959310870624665,1896.3152433671892,42.09781475122017,nearest_pcyclable,2.2959310870624665,-73.7263573634741,45.5100370116338,5398,0.7942799613446634,1
721,4654.118915151807,205.0984064152863,4445.812486262915,131.99284524850077,4436.367807157833,220.21630917854824,nearest_pcyclable,131.99284524850077,-73.6823303139621,45.5131560652629,4571,0.2398281454665354,1
722,6820.01328999712,230.35738299080504,6774.388728012455,2.9500140967030704,1688.2004138912698,22.27890531932192,nearest_pcyclable,2.9500140967030704,-73.7289335123076,45.5090295436208,4973,0.3441652291355588,1
723,5672.738279733911,54.427903712693855,5626.528679084774,158.0022203736447,2974.120832311718,25.80966342562343,nearest_iexterne,25.80966342562343,-73.7131207952539,45.5134376903967,3524,10.8375215007494,1
724,3349.3719644979287,48.84883914092965,103.87259716907278,136.28583865586296,403.2457709420212,10.003991150442722,nearest_iexterne,10.003991150442722,-73.6478993194659,45.5819444876536,4311,0.8602241294869352,3
725,3369.794855943736,4.881176753169798,136.23631467854642,183.75760084656915,370.10841294082337,22.44277921154608,nearest_fountain,4.881176753169798,-73.6483181687252,45.5822640143526,4311,0.8602241294869352,3
726,3374.3494583689053,4.881176753169798,133.43657927746523,183.2123599058043,373.5948880283936,22.05888877562904,nearest_fountain,4.881176753169798,-73.6482751958691,45.5822959241387,4311,0.8602241294869352,3
727,3514.93525785948,45.61896503493606,189.59451045356337,181.5139406534053,840.4801949242827,32.28636693772825,nearest_iexterne,32.28636693772825,-73.6422926904389,45.5819273133318,4307,1.662476284886523,4
728,3463.2085960331306,57.60493016134882,139.02003836081624,227.96921995036044,847.616048239365,27.54972075559422,nearest_iexterne,27.54972075559422,-73.6422480710944,45.5814099662835,4307,1.662476284886523,4
729,3540.2003698239223,67.3435823653301,194.74642326706584,73.99598202157713,749.6858876933275,36.8425568712931,nearest_iexterne,36.8425568712931,-73.6434654341296,45.5825169452518,4307,1.662476284886523,4
730,3529.628684940848,45.61896503493606,207.34718369130516,136.79775928297036,805.9203678959606,13.834528564974804,nearest_iexterne,13.834528564974804,-73.6427309924654,45.5821988753156,4307,1.662476284886523,4
731,4105.510144464698,13.547588967464058,240.59401259261847,147.2247326069654,963.1191818323172,9.28886247259774,nearest_iexterne,9.28886247259774,-73.6400859379683,45.5870388266198,4299,0.3766972604428639,2
